sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
VNTP1-NBM3XX-ITGY0A-AC1SC1	X0017SJS7N	B088M7V284	VanTop Stabilizzatore Gimbal 3 Assi Stabilizzatore Smartphone Spruzzi d'acqua Gimbal Smartphone iOS/Android Adatto Samsung/Huawei/iPhone/Xiaomi	New	129.99	No		Yes	0	0	0	0	600	3659.56	600	0	0
VNTP1-PS100A-ITWH4A-AC1SC1	X0017S52VT	B08DNC427Q	VANKYO Schermo per Videoproiettore con Supporto 100 Pollici Pieghevole 16: 9 Schermo per Film da Interno in Poliestere Spandex per Proiezione all'aperto, interni	New	129.99	No		Yes	0	0	0	0	280	13090.97	280	0	0
VNTP1-PT20-ITBK1A-AC1SC1	X0017SJTZ9	B08BY9TPDQ	VANKYO Supporto per Proiettore a Treppiede in Alluminio, Supporto per Laptop Regolabile, Supporto Multifunzione, Supporto per Computer Altezza Regolabile da 0.43m-1.16m (Nero)	New	39.99	No		Yes	0	0	0	0	240	20244.25	240	0	0
VNTP1-PT20-ITWH1A-AC1SC1	X0017SJVZH	B08BYB9LG5	VANKYO Supporto per Proiettore a Treppiede in Alluminio, Supporto per Laptop Regolabile, Supporto Multifunzione, Supporto per Computer Altezza Regolabile da 0.43m-1.16m (Argento)	New	39.99	No		Yes	0	0	0	0	120	20244.25	120	0	0
VNTP1-S10FAX-DEBK3A-AC1SC1	X0017NDTL9	B087CG443Q		Unknown					0	0	0	0	360		0	360	0
VNTP1-S10FAX-GBBK3A-AC1SC1	X0017CUZNF	B08766L11J		Unknown					8	4	4	0	104		96	0	0
VNTP1-S20I-FRGY4A-N1S1	B0832FXH2N	B0832FXH2N		Unknown					146	146	0	0	146		0	0	0
VNTP1-S20I-FRGY4A-N1S2	X0014NDII1	B082CNKZKC		Unknown					61	61	0	0	61		0	0	0
VNTP1-S20I-GBGY4A-AC1SC1	X00168LSDL	B082LZ98RC		Unknown					22	19	3	0	102		80	0	0
VNTP1-S300-DEBU0A-AC1SC2	X0014MNVGB	B07Z3N74VK		Unknown					482	0	482	0	482		0	0	0
