sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
VNTP1--A15H-GBGY0A-AC1SC1	X0017SLJP7	B07W1HVZFR		Unknown					384	384	0	0	1201		800	0	17
VNTP1--H82P-FRBU1A-AC2SC1	X0016YNL4T	B07WS6WDWF		Unknown					132	132	0	0	492		360	0	0
VNTP1-1A0006-DEWH0A-AC1SC1	X00177ECGB	B08C2WPPQX	SNAPTAIN A10 Drohne Lipo Akku 3.7V Batterie, 2 Batterien und 2 LadegerÃ¤te	New	24.99	No		Yes	0	0	0	0	0	199.92	0	0	0
VNTP1-1A0006-ITWH0A-AC1SC1	X00177DRR1	B08C597T3T		Unknown					0	0	0	0	0		0	0	0
VNTP1-2A0011-DEBK0A-AC1SC1	X0017JL52D	B08C2YGGFH	SNAPTAIN Ersatzteile fÃ¼r A10 Drohne, Ersatzteilset	New	19.99	No		Yes	0	0	0	0	0		0	0	0
VNTP1-2A0011-ITBK0A-AC1SC1	X00177C871	B08C4P72NX		Unknown					0	0	0	0	0		0	0	0
VNTP1-5A0004-FRWH4A-AC1SC1	X0017MPQBL	B0871ZLDNX		Unknown					0	0	0	0	0		0	0	0
VNTP1-7B0007-DEBK0A-AC1SC1	X00177H5S3	B08C4ST87M	VANKYO Leisure 430 Fernbedienung, fÃ¼r Beamer L430, L470, V600, C100	New	16.99	No		Yes	0	0	0	0	0		0	0	0
VNTP1-A10XXX-DEGY0A-AC1SC1	X00179XAET	B08C2T9CG5	SNAPTAIN A10 Mini Faltbare Drohne mit 720P HD-Kamera FPV WiFi RC Quadcopter mit Sprachsteuerung, Gestensteuerung, Flugbahn, Kreisflug, 3D-Flips, G-Sensor, Kopfloser Modus	New	59.99	No		Yes	456	216	0	240	480	3458.16	0	0	24
VNTP1-A10XXX-FRGY0A-AC1SC1	X001770CF1	B08C31B4JH		Unknown					0	0	0	0	0		0	0	0
VNTP1-A10XXX-FRWH0A-AC1SC2	X0017U82YB	B08C31B4JH		Unknown					0	0	0	0	960		960	0	0
VNTP1-A10XXX-GBGY0A-AC1SC1	X0017SJVV1	B087CRDVF2		Unknown					360	360	0	0	384		0	0	24
VNTP1-A10XXX-ITWH0A-AC1SC2	X0017P49M5	B0899T7R9Q		Unknown					0	0	0	0	240		0	240	0
VNTP1-A15H-DEGY0A-AC1SC1	X00171RWGJ	B07RVFMXNT	SNAPTAIN A15H Drohne mit Kamera HD 720P Faltbare Drohne FPV WLAN 120Â° Weitwinkel RC Quadrocopter/Kopfloser Modus/HÃ¶hehalten/3D Flip/Flugbahnflug/Sprachsteuerung/Gravitationssensor/Notlandung	New	81.99	No		Yes	396	387	9	0	398	4847.13	0	0	2
VNTP1-A15H-DEGY0A-AC1SC2	X00183BVNL	B07RVFMXNT	SNAPTAIN A15H Drohne mit Kamera HD 720P Faltbare Drohne FPV WLAN 120Â° Weitwinkel RC Quadrocopter/Kopfloser Modus/HÃ¶hehalten/3D Flip/Flugbahnflug/Sprachsteuerung/Gravitationssensor/Notlandung	New	79.99	No		Yes	0	0	0	0	0	4847.13	0	0	0
VNTP1-A15H-FRGY0A-AC2SC4	X0013NDSQJ	B07RWGM7K7		Unknown					39	15	24	0	39		0	0	0
VNTP1-A15H-FRGY0A-AC2SC5	X0017CEUXL	B07RWGM7K7		Unknown					167	166	1	0	167		0	0	0
VNTP1-C07H-HM202A-DEWH0A-AC1SC1	X0017ND5LN	B085QG5JXK	HeimVision 1536P WLAN Kamera Ãberwachungskamera Innen, 3MP 360Â°Schwenkbare HD Babyphone mit Nachtsicht, Baby Kamera mit Bewegungserkennung, 2 Wege Audio, Indoor Kamera fÃ¼r Baby/Haustier/Zuhause, weiÃ	New	39.99	No		Yes	0	0	0	0	192	2286.98	192	0	0
VNTP1-C100XX-DEWH2A-AC1SC1	X00175JKVZ	B085VQJ6CD	VANKYO Cinemango 100 Mini Beamer, 5500 Lumen Heimkino Beamer, Support 1080P Full HD mit 60000 Stunden LED, kompatibel mit TV Stick, HDMI, SD, AV, VGA, USB, PS4, X-Box, iOS/Android Smartphone Projektor	New	129.99	No		Yes	350	276	8	66	350	8437.54	0	0	0
VNTP1-C100XX-FRWH2A-AC1SC1	X0017MQRMD	B0871YVTHX		Unknown					0	0	0	0	288		288	0	0
VNTP1-C751-GBBK0A-AC1SC2	X0017UNU5H	B0868MDSL5		Unknown					0	0	0	0	1008		0	1008	0
VNTP1-CM70-GBRD0B-AC1SC2	X0017PGJ37	B07W22F9G3		Unknown					0	0	0	0	1000		0	1000	0
VNTP1-CPJK-V600-GBSV0A-AC2SC1	B07TWRMJHR	B07TWRMJHR		Unknown					2	0	2	0	2		0	0	0
VNTP1-CSCH-H136-DEWH0A-AC1SC2	X0017MRA1P	B07VHXWQ54	HeimVision Babyphone mit Kamera, 5 Zoll LCD Baby Monitor, HD 720P Video, Zwei Wege Audio, Temperatur und akustischer Alarm, Nachtsicht, Schlaflied, 110 Â° Weitwinkel, bis zu 300m Reichweite	New	149.99	No		Yes	195	194	0	1	199	3776.07	0	0	4
VNTP1-CSCH-H136-DEWH0A-AC1SC3	X0017U53R5	B07VHXWQ54	HeimVision Babyphone mit Kamera, 5 Zoll LCD Baby Monitor, HD 720P Video, Zwei Wege Audio, Temperatur und akustischer Alarm, Nachtsicht, Schlaflied, 110 Â° Weitwinkel, bis zu 300m Reichweite	New	145.99	No		Yes	0	0	0	0	0	3776.07	0	0	0
VNTP1-CT05-GBBK0A-AC1SC3	X0016U9435	B07KXGCPY2		Unknown					330	328	1	1	330		0	0	0
VNTP1-E20XXX-DEBK0A-AC1SC1	X0017MSZ5Z	B0875ZQCJY	Kyvol Saugroboter 2000Pa Starke Saugkraft Staubsauger Roboter, 150Min. Akkulaufzeit Roboterstaubsauger, Kompatibel mit App/Alexa, Wlan Saugroboter fÃ¼r Tierhaare,Teppiche, HartbÃ¶den	New	219.99	No		Yes	0	0	0	0	951	17956.78	951	0	0
VNTP1-E20XXX-FRBK0A-AC1SC1	X001864CLV	B087LT7C5W		Unknown					0	0	0	0	0		0	0	0
VNTP1-E30XXX-DEBK0A-AC1SC1	X0017MU1JX	B08761S69D	Kyvol Staubsauger Roboter 2200Pa Saugleistung, E30 Saugroboter mit Raumkarte, 150Min. Laufzeit,Sprachsteuerung,inkls. Magnetstreifen, Reinigt HartbÃ¶den, Teppiche, Tierhaare	New	259.99	No		Yes	0	0	0	0	288	17156.93	0	288	0
VNTP1-E30XXX-FRBK0A-AC1SC1	X001866QUV	B087LWPMN8		Unknown					0	0	0	0	0		0	0	0
VNTP1-E31XXX-DEBK0A-AC1SC1	X0017MQSHH	B0875T2LX7	Kyvol E31 Saugroboter mit Wischfunktion Wischroboter mit 2200Pa Saugleistung, Smart Navigation, 150Min. Laufzeit, Funktioniert mit Alexa, Optimiert fÃ¼r HartbÃ¶den, Teppiche, Tierhaare	New	299.99	No		Yes	0	0	0	0	360	24840	360	0	0
VNTP1-H136-FRWH0A-AC1SC1	X001427YTV	B07V48J4SF		Unknown					2	0	2	0	2		0	0	0
VNTP1-H13C-DEWH0A-AC1SC1	X0017XNFDV	B07Z1NV5S7	HeimVision HM13C Kamera fÃ¼r Video Babyphone, nur Kompatibel mit HeimVision HM136 Baby Monitor, 720P HD-AuflÃ¶sung Indoor IP Kamera mit Nachtsicht, PTZ und Wandhalterung, Einfaches Pairing	New	79.99	No		Yes	0	0	0	0	80	3926.83	0	80	0
VNTP1-H205-FRWH0A-AC1SC1	B07RS22B6Y	B07RS22B6Y		Unknown					3	0	3	0	3		0	0	0
VNTP1-H610-DEBK0A-AC1SC1	X0017NB90R	B08DFCZHVP	VanTop H610 Spiegel Dashcam Auto vorne hinten, 2,5K Autokamera mit 10" Touchscreen, Nachtsicht mit Sony STARVIS Sensor, 1080P RÃ¼ckfahrkamera, Loop-Aufnahme, G-Sensor, Parkmonitor, Parkhilfe, HDR, WDR	New	109.99	No		Yes	0	0	0	0	636	4228.03	636	0	0
